"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"229805_at","229805_at",0.00634769793090429,0.00109469490243249,-3.85439363208194,-1.6166725490508,-0.611647753846154,"AI363193","ZDHHC22","zinc finger DHHC-type containing 22","283576"
"243098_at","243098_at",0.00635636424494951,0.00109653822694767,-3.8536516311795,-1.61833932706054,-0.408932799999999,"AW450033","","",""
"223467_at","223467_at",0.00635874130777049,0.00109718089615925,-3.85339322755811,-1.61891977840439,-1.23782716923077,"AF069506","RASD1","ras related dexamethasone induced 1","51655"
"211600_at","211600_at",0.00636314035522607,0.00109831068826546,-3.85293932814804,-1.61993936118514,-0.717750046153842,"U20489","PTPRO","protein tyrosine phosphatase, receptor type O","5800"
"234239_at","234239_at",0.00636455236484384,0.00109876561082325,-3.85275669239585,-1.62034960758642,-0.42674252307692,"AK025321","","",""
"1562590_at","1562590_at",0.00636605407928722,0.00109914129873747,-3.85260592350935,-1.62068827130302,-0.319358707692307,"AK098622","PRTG","protogenin","283659"
"244124_at","244124_at",0.00636894604706427,0.00109975710343546,-3.85235890355364,-1.6212431353018,-0.430390507692306,"AI243836","","",""
"215788_at","215788_at",0.00637089193661312,0.00110067572443068,-3.85199067022605,-1.62207026541414,-0.524928230769229,"AL137547","CFAP74","cilia and flagella associated protein 74","85452"
"211586_s_at","211586_s_at",0.00638381236247814,0.0011031414577173,-3.85100378440685,-1.62428697773933,-0.415018892307692,"M97260","ATP2B2","ATPase plasma membrane Ca2+ transporting 2","491"
"1560339_s_at","1560339_s_at",0.00638929990881551,0.00110467401990001,-3.85039149995046,-1.62566224098342,-0.347230723076926,"AK095320","NAP1L4","nucleosome assembly protein 1 like 4","4676"
"207206_s_at","207206_s_at",0.00640422202685265,0.00110748823527923,-3.84926937758223,-1.62818259843181,-0.275840615384614,"NM_000697","ALOX12","arachidonate 12-lipoxygenase, 12S type","239"
"228892_at","228892_at",0.00640575834300224,0.00110787107254557,-3.84911694738948,-1.62852496003764,-0.336184061538463,"AI807681","SH3RF2","SH3 domain containing ring finger 2","153769"
"210682_at","210682_at",0.00641360673846931,0.00110934575081306,-3.84853028139073,-1.62984261107243,-0.422998969230768,"U39573","LPO","lactoperoxidase","4025"
"227886_at","227886_at",0.00641998553914882,0.00111080133882666,-3.84795197265034,-1.63114147016132,-0.390553523076924,"AU147615","IFITM10","interferon induced transmembrane protein 10","402778"
"221199_at","221199_at",0.00644194761725932,0.00111530820566944,-3.8461661666041,-1.63515218612936,-0.608444846153846,"NM_022139","GFRA4","GDNF family receptor alpha 4","64096"
"233155_at","233155_at",0.00644631625593426,0.00111641826479088,-3.8457274206881,-1.63613752785323,-0.501193369230768,"","UPP2","uridine phosphorylase 2","151531"
"1555110_a_at","1555110_a_at",0.00645893046272904,0.00111872101476075,-3.84481865540282,-1.63817840617924,-0.321720199999999,"BC034035","KLHL3","kelch like family member 3","26249"
"216407_at","216407_at",0.00646862674469342,0.00112075539373536,-3.84401735243087,-1.63997790454456,-0.24944063076923,"U25801","VAC14","Vac14, PIKFYVE complex component","55697"
"238183_at","238183_at",0.00647107000128422,0.00112144434498718,-3.84374631662481,-1.64058656440438,-0.43313046153846,"","","",""
"218921_at","218921_at",0.00647107000128422,0.00112161937211735,-3.84367748681007,-1.64074113342851,-0.788182076923072,"NM_021805","SIGIRR","single Ig and TIR domain containing","59307"
"227373_at","227373_at",0.00647107000128422,0.00112165213355593,-3.84366460449094,-1.64077006282714,-0.448952692307687,"AW299653","ATXN1L","ataxin 1 like","342371"
"230153_at","230153_at",0.00647373142159879,0.00112235025414421,-3.84339018156128,-1.64138632278263,-0.308751000000001,"","NEK9","NIMA related kinase 9","91754"
"207367_at","207367_at",0.00647929099945727,0.00112343262322551,-3.84296505163131,-1.64234100942481,-0.486340015384613,"NM_001676","ATP12A","ATPase H+/K+ transporting non-gastric alpha2 subunit","479"
"225083_at","225083_at",0.00648291520700662,0.00112417958989721,-3.84267189838858,-1.64299931776761,-0.594366153846154,"AL536986","GTF3C6","general transcription factor IIIC subunit 6","112495"
"215360_at","215360_at",0.00648599357449618,0.00112518791136893,-3.84227648237633,-1.64388725973417,-0.306810615384613,"AK022063","","",""
"241548_at","241548_at",0.00649022845260666,0.00112615998774356,-3.84189561453123,-1.64474252287871,-0.404172538461538,"","","",""
"234216_at","234216_at",0.00649023677196805,0.00112628013703581,-3.84184856178736,-1.64484818217413,-0.328712461538461,"AK025061","FLJ21408","uncharacterized LOC400512","400512"
"1552863_a_at","1552863_a_at",0.00649591318688143,0.00112785923883064,-3.84123062054002,-1.64623578684351,-0.498233307692305,"NM_145815","CACNG6","calcium voltage-gated channel auxiliary subunit gamma 6","59285"
"210179_at","210179_at",0.00649665128146449,0.00112816031397627,-3.84111290043414,-1.64650012787156,-0.421387784615384,"AJ007557","KCNJ13","potassium voltage-gated channel subfamily J member 13","3769"
"215480_at","215480_at",0.00649665128146449,0.00112834386042591,-3.84104114931796,-1.64666124488284,-0.263273384615385,"AB007978","KIAA0509","uncharacterized LOC57242","57242"
"242048_at","242048_at",0.00649740547045327,0.00112859368546675,-3.84094350759462,-1.64688049866959,-0.488105830769227,"BE905316","MIR6834///PFDN6","microRNA 6834///prefoldin subunit 6","102465501///10471"
"237810_at","237810_at",0.00650430491363174,0.00113003003885849,-3.84038254068262,-1.64814013377267,-0.519726630769229,"AW003929","CLDN6","claudin 6","9074"
"225924_at","225924_at",0.00651557223713291,0.00113210674444925,-3.83957274109542,-1.64995847923011,-0.78261723076923,"AI478634","FNIP2","folliculin interacting protein 2","57600"
"207587_at","207587_at",0.00653532916844287,0.00113661536465886,-3.83781971941745,-1.65389461335558,-0.487396384615384,"NM_014617","CRYGA","crystallin gamma A","1418"
"239009_at","239009_at",0.00653849192037997,0.00113740460273862,-3.83751356496495,-1.65458201425968,-0.449147092307689,"BF514886","KIAA0754","KIAA0754","643314"
"241315_at","241315_at",0.00654240045220101,0.00113862248888241,-3.83704154861848,-1.65564180861791,-0.430838907692308,"AI588966","","",""
"229608_at","229608_at",0.0065428025786535,0.00113887246714303,-3.83694472679954,-1.65585919592204,-0.507843630769229,"BF246946","LOC101928718///FAM212B","uncharacterized LOC101928718///family with sequence similarity 212 member B","101928718///55924"
"215792_s_at","215792_s_at",0.0065475489098897,0.0011399347898911,-3.83653350327811,-1.65678248063999,-0.63990695384615,"AL109978","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11","55735"
"219914_at","219914_at",0.00655573095666504,0.0011419621697536,-3.83574976747651,-1.65854210415193,-0.306290938461538,"NM_004826","ECEL1","endothelin converting enzyme like 1","9427"
"202813_at","202813_at",0.00655873584678513,0.001142725517631,-3.83545503536151,-1.65920381862941,-0.747436369230766,"NM_005646","TARBP1","TAR (HIV-1) RNA binding protein 1","6894"
"211050_x_at","211050_x_at",0.0065725892846428,0.00114574025554514,-3.83429294751437,-1.66181281097303,-0.4216156,"BC006361","LOC101929540///LOC101928670///LOC101928344///LOC100996442///LOC100288069///LOC100134822","uncharacterized LOC101929540///uncharacterized LOC101928670///uncharacterized LOC101928344///uncharacterized LOC100996442///uncharacterized LOC100288069///uncharacterized LOC100134822","101929540///101928670///101928344///100996442///100288069///100134822"
"211137_s_at","211137_s_at",0.00657497644749558,0.00114639689938684,-3.83404023625298,-1.66238015876074,-0.462684215384618,"AF189723","ATP2C1","ATPase secretory pathway Ca2+ transporting 1","27032"
"206882_at","206882_at",0.00657681254980778,0.00114719819455906,-3.83373205104031,-1.66307204224495,-0.421993107692308,"NM_005071","SLC1A6","solute carrier family 1 member 6","6511"
"236595_at","236595_at",0.0065812841807806,0.00114845966838277,-3.83324731187201,-1.6641602809857,-0.407003338461538,"AA776458","LOC101928152","uncharacterized LOC101928152","101928152"
"232613_at","232613_at",0.00658333380595227,0.00114893774442426,-3.83306374315136,-1.66457238842073,-0.565115799999999,"AA704301","PBRM1","polybromo 1","55193"
"210610_at","210610_at",0.00658514677684054,0.00114937458969162,-3.83289607257604,-1.6649488029353,-0.273311953846151,"M69176","CEACAM1","carcinoembryonic antigen related cell adhesion molecule 1","634"
"232841_at","232841_at",0.00658592668113503,0.00114969628807389,-3.83277263847851,-1.66522590692441,-0.510529969230769,"AK026750","GPR20","G protein-coupled receptor 20","2843"
"220398_at","220398_at",0.00658685110136067,0.00115015395454395,-3.8325970934454,-1.66561999586825,-0.284861923076924,"NM_024312","GNPTAB","N-acetylglucosamine-1-phosphate transferase alpha and beta subunits","79158"
"210689_at","210689_at",0.00658994998618484,0.00115081559155177,-3.83234343549948,-1.66618944037643,-0.593006969230768,"AF314090","CLDN14","claudin 14","23562"
"227818_at","227818_at",0.00659587486425073,0.00115197090221729,-3.83190086183839,-1.66718297729474,-0.554379246153846,"AL133609","CEP85","centrosomal protein 85","64793"
"218990_s_at","218990_s_at",0.00660166470549626,0.00115310284293533,-3.83146766984601,-1.66815544056967,-0.359195046153844,"NM_005416","SPRR3","small proline rich protein 3","6707"
"216428_x_at","216428_x_at",0.00660309166236615,0.00115359362704932,-3.83127997931317,-1.66857677906774,-0.587483553846153,"AK024467","KIR3DX1","killer cell immunoglobulin like receptor, three Ig domains X1","90011"
"1559491_at","1559491_at",0.00660420657086074,0.00115402221549799,-3.83111613939693,-1.66894457440478,-0.791295769230768,"AL390180","","",""
"1569841_x_at","1569841_x_at",0.0066103602535165,0.00115593951342446,-3.83038394091396,-1.6705882250891,-0.464012953846153,"","LOC101927798","uncharacterized LOC101927798","101927798"
"1552751_a_at","1552751_a_at",0.0066103602535165,0.00115595161195924,-3.83037932444149,-1.67059858810529,-0.355793307692307,"NM_054113","CIB3","calcium and integrin binding family member 3","117286"
"234173_s_at","234173_s_at",0.00662381348191235,0.00115870503627348,-3.82932994396576,-1.67295419092687,-0.305363753846152,"AL157436","NXF2B///NXF2","nuclear RNA export factor 2B///nuclear RNA export factor 2","728343///56001"
"207685_at","207685_at",0.00662381348191235,0.00115878876917223,-3.8292980708036,-1.67302573723281,-0.387389830769227,"NM_004076","CRYBB3","crystallin beta B3","1417"
"232361_s_at","232361_s_at",0.00662709605030672,0.00115948423991283,-3.82903342665844,-1.67361978644641,-0.468317876923074,"AA565141","EHF","ETS homologous factor","26298"
"203589_s_at","203589_s_at",0.00663117336318646,0.0011604401781247,-3.82866992631868,-1.67443573141577,-0.581380061538461,"NM_006286","TFDP2","transcription factor Dp-2","7029"
"235613_at","235613_at",0.0066407677001575,0.00116309083670248,-3.82766355996382,-1.67669466380149,-0.796425953846152,"BF476152","","",""
"215128_at","215128_at",0.00665293837412665,0.0011654658207112,-3.82676379900221,-1.67871424736009,-0.6124844,"AV704232","","",""
"233731_at","233731_at",0.00665813040143819,0.00116649713974168,-3.82637365382755,-1.67958994158084,-0.533637184615385,"AL049251","","",""
"244155_x_at","244155_x_at",0.00665945132435222,0.00116692221756883,-3.8262129481489,-1.67995064799041,-0.26105903076923,"AW592931","TOR2A","torsin family 2 member A","27433"
"1552899_at","1552899_at",0.00665945132435222,0.00116697216531538,-3.82619406864826,-1.67999302321013,-0.295876846153846,"","LINC01312","long intergenic non-protein coding RNA 1312","154089"
"1552618_at","1552618_at",0.00666635658850499,0.00116830413957119,-3.82569089938131,-1.68112238254183,-0.538207999999998,"NM_005819","STX6","syntaxin 6","10228"
"207275_s_at","207275_s_at",0.00666718690229883,0.00116857159734302,-3.82558993297078,-1.6813489987624,-0.954516507692308,"NM_001995","ACSL1","acyl-CoA synthetase long-chain family member 1","2180"
"221911_at","221911_at",0.00667315567231291,0.00116998390991846,-3.82505716100813,-1.68254477873859,-1.30898049230769,"BE881590","ETV1","ETS variant 1","2115"
"238939_at","238939_at",0.00667399307893458,0.00117025279648369,-3.82495580060252,-1.68277227490834,-0.469627953846152,"D44744","ADD1","adducin 1","118"
"229784_at","229784_at",0.00667525225973776,0.0011708108996529,-3.82474549022173,-1.68324429926624,-0.65561026153846,"AA234096","MIR424///MIR503HG","microRNA 424///MIR503 host gene","494336///84848"
"229855_at","229855_at",0.00667525225973776,0.00117083985680631,-3.8247345810071,-1.68326878401952,-0.343596276923077,"AA779208","RNF34","ring finger protein 34","80196"
"217442_at","217442_at",0.00670789812267091,0.00117730206465752,-3.82230673716359,-1.68871766001332,-0.490639584615383,"AL050219","CADM3-AS1","CADM3 antisense RNA 1","100131825"
"1557771_at","1557771_at",0.00671232870502583,0.00117834776804622,-3.82191511724965,-1.68959654554977,-0.404704246153845,"BC015238","FHAD1","forkhead associated phosphopeptide binding domain 1","114827"
"227812_at","227812_at",0.00671996170658752,0.00118070937316142,-3.821031960692,-1.6915785142927,-1.65174256923077,"","TNFRSF19","TNF receptor superfamily member 19","55504"
"231166_at","231166_at",0.00671996170658752,0.00118071079711393,-3.8210314287158,-1.69157970813083,-1.13070441538461,"AI733474","GPR155","G protein-coupled receptor 155","151556"
"219847_at","219847_at",0.00671996170658752,0.00118085096525783,-3.8209790662539,-1.69169721762252,-0.387148338461538,"NM_024827","HDAC11","histone deacetylase 11","79885"
"223951_at","223951_at",0.00671996170658752,0.00118089423094454,-3.82096290478989,-1.69173348641818,-0.504067815384615,"AF130090","","",""
"217385_at","217385_at",0.00672051037976955,0.00118123648376014,-3.82083508048294,-1.69202034307066,-0.310667230769229,"","","",""
"202517_at","202517_at",0.00673083506795521,0.0011834205305579,-3.82002025317708,-1.6938489096994,-0.376980476923075,"NM_001313","CRMP1","collapsin response mediator protein 1","1400"
"214598_at","214598_at",0.00674408260763345,0.00118648981440926,-3.81887769105971,-1.69641287419098,-3.15935223076923,"AL049977","CLDN8","claudin 8","9073"
"207741_x_at","207741_x_at",0.00674964021346147,0.00118759101698215,-3.81846847902226,-1.69733114385333,-0.876071923076922,"NM_003294","TPSAB1","tryptase alpha/beta 1","7177"
"1558748_at","1558748_at",0.00676141697515259,0.00119003412074794,-3.81756195936481,-1.69936532801476,-0.445998369230768,"AL832759","","",""
"1560131_at","1560131_at",0.00676275157471759,0.0011903927051684,-3.81742906192102,-1.69966353836652,-0.627720815384613,"BQ710453","LOC100506497","uncharacterized LOC100506497","100506497"
"1552889_a_at","1552889_a_at",0.00676576954383737,0.00119117142439833,-3.81714059282855,-1.70031083381471,-0.427590492307689,"NM_138568","EXOC3L2","exocyst complex component 3 like 2","90332"
"215489_x_at","215489_x_at",0.00677260478225394,0.00119249869663939,-3.81664935060337,-1.7014131183838,-0.526434399999999,"","HOMER3","homer scaffolding protein 3","9454"
"40273_at","40273_at",0.00677734129425564,0.00119370455717754,-3.81620351695953,-1.70241349743355,-0.684645892307691,"AA485440","SPHK2","sphingosine kinase 2","56848"
"224622_at","224622_at",0.00678021156221598,0.00119433411167265,-3.81597093494469,-1.70293536862223,-0.856959107692305,"AB037743","TBC1D14","TBC1 domain family member 14","57533"
"204921_at","204921_at",0.00678104837069205,0.00119462478717482,-3.81586358930757,-1.70317623118663,-0.500541861538458,"NM_001481","GAS8","growth arrest specific 8","2622"
"212906_at","212906_at",0.00678104837069205,0.00119482152577389,-3.81579094907851,-1.70333922116522,-0.854826123076921,"BE044440","GRAMD1B","GRAM domain containing 1B","57476"
"208651_x_at","208651_x_at",0.00678138062285924,0.00119503616463189,-3.81571171327999,-1.70351700984926,-1.0417094,"M58664","CD24","CD24 molecule","100133941"
"243951_at","243951_at",0.00678701893827773,0.00119635089261637,-3.81522667944381,-1.70460531557942,-1.16290383076923,"AA887211","ABCB1","ATP binding cassette subfamily B member 1","5243"
"44696_at","44696_at",0.00678701893827773,0.00119652630171119,-3.81516200711982,-1.70475042434461,-0.460165230769228,"AA915989","TBC1D13","TBC1 domain family member 13","54662"
"214029_at","214029_at",0.00679075179212678,0.00119731919160827,-3.81486979105958,-1.70540608157643,-0.442228061538461,"","SLC25A42","solute carrier family 25 member 42","284439"
"236921_at","236921_at",0.00679075179212678,0.00119743279429162,-3.81482793909593,-1.7054999860674,-0.448541261538461,"","","",""
"231107_at","231107_at",0.0067939667772975,0.00119824822374906,-3.81452764574254,-1.70617375958344,-0.837283861538461,"AI492822","","",""
"220785_at","220785_at",0.0068076774198457,0.00120079087401906,-3.81359258547885,-1.70827173057986,-0.345744323076923,"NM_021995","UTS2","urotensin 2","10911"
"226153_s_at","226153_s_at",0.00683126213094117,0.00120545070030764,-3.81188404550407,-1.71210498050987,-0.438143953846149,"AW514857","CNOT6L","CCR4-NOT transcription complex subunit 6 like","246175"
"243131_x_at","243131_x_at",0.00683183427366184,0.0012056766146605,-3.81180138072882,-1.71229044054382,-0.333575215384613,"AW293961","","",""
"209858_x_at","209858_x_at",0.00688351297928681,0.00121555222341132,-3.8082027863142,-1.720363491136,-0.439729907692309,"BC002877","MPPE1","metallophosphoesterase 1","65258"
"212316_at","212316_at",0.00688469037934738,0.00121588605949663,-3.8080816489127,-1.72063523366428,-0.379248692307693,"AA502912","NUP210","nucleoporin 210","23225"
"215022_x_at","215022_x_at",0.00689070858704667,0.00121720097912568,-3.80760483297283,-1.72170484506753,-0.729078446153844,"BG429214","ZNF33B","zinc finger protein 33B","7582"
"206526_at","206526_at",0.00689314296450667,0.00121775707168121,-3.80740333725045,-1.72215684298777,-0.587852338461537,"NM_015653","RIBC2","RIB43A domain with coiled-coils 2","26150"
"206747_at","206747_at",0.00690387953751759,0.00121978008838445,-3.8066710861689,-1.72379941422855,-0.491265815384614,"NM_014696","GPRIN2","G protein regulated inducer of neurite outgrowth 2","9721"
"239770_at","239770_at",0.00692758514577103,0.001224348518767,-3.80502194078177,-1.72749860515902,-0.438301338461538,"AI697584","ESYT3","extended synaptotagmin 3","83850"
"232357_at","232357_at",0.00692922625869401,0.00122493286959155,-3.80481144013077,-1.72797076432053,-0.459825184615384,"","TTLL9","tubulin tyrosine ligase like 9","164395"
"217990_at","217990_at",0.00692947527198592,0.00122543390843953,-3.80463103063386,-1.72837542562067,-0.582250092307687,"NM_016576","GMPR2","guanosine monophosphate reductase 2","51292"
"207578_s_at","207578_s_at",0.00692947527198592,0.00122544300694708,-3.804627755206,-1.72838277243471,-0.357278492307691,"NM_000870","HTR4","5-hydroxytryptamine receptor 4","3360"
"1556183_at","1556183_at",0.00693605346097732,0.00122673318642251,-3.80416354078108,-1.72942400179826,-0.543749723076921,"AK097649","ANKRD36BP2","ankyrin repeat domain 36B pseudogene 2","645784"
"240249_at","240249_at",0.00693935477493624,0.00122766593122153,-3.8038282365007,-1.73017607712594,-0.411121307692307,"R40316","","",""
"203024_s_at","203024_s_at",0.0069413717150295,0.00122818161812886,-3.80364296570017,-1.73059162935636,-0.389799876923075,"NM_020199","C5orf15","chromosome 5 open reading frame 15","56951"
"1558876_at","1558876_at",0.00694333028199621,0.00122890913834252,-3.80338172136973,-1.73117758186787,-0.353638938461538,"BF057089","","",""
"219425_at","219425_at",0.00694854622448153,0.00123034066756663,-3.80286812507963,-1.73232952768319,-0.234300676923078,"NM_014351","SULT4A1","sulfotransferase family 4A member 1","25830"
"206327_s_at","206327_s_at",0.00695595267415419,0.0012317793103093,-3.80235257633492,-1.73348583364252,-0.318357046153844,"NM_004933","CDH15","cadherin 15","1013"
"230785_at","230785_at",0.00696552804902953,0.00123398453923914,-3.80156347933184,-1.73525563431319,-0.596462307692306,"AI634411","SALL3","spalt like transcription factor 3","27164"
"203858_s_at","203858_s_at",0.0069723335774264,0.00123570027188408,-3.80095051028569,-1.73663038119824,-0.465947030769231,"NM_001303","COX10","COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor","1352"
"1554576_a_at","1554576_a_at",0.00697954883362068,0.00123736199075053,-3.8003576464564,-1.73796001101881,-0.455743584615384,"BC007242","ETV4","ETS variant 4","2118"
"233440_at","233440_at",0.00699202232872545,0.0012399569912999,-3.79943339402769,-1.74003280336063,-0.648844076923075,"AL119001","","",""
"243382_at","243382_at",0.00701015060543291,0.00124361592469851,-3.79813347423834,-1.74294798875437,-0.38720243076923,"AW663049","LOC101928647","uncharacterized LOC101928647","101928647"
"240648_at","240648_at",0.00701249278611853,0.00124435674459848,-3.79787074504083,-1.74353716740537,-0.591039584615385,"AW104578","LOC101927478","uncharacterized LOC101927478","101927478"
"238171_at","238171_at",0.00701714793494918,0.00124543947984905,-3.79748703700988,-1.74439763597164,-0.643904753846154,"","SLC25A30","solute carrier family 25 member 30","253512"
"225161_at","225161_at",0.00702257527112102,0.00124665963569274,-3.79705502700383,-1.74536640933829,-0.970899353846152,"","GFM1","G elongation factor mitochondrial 1","85476"
"1560395_at","1560395_at",0.00702567943584947,0.00124759618916621,-3.79672371537056,-1.74610935952796,-0.713782692307691,"BC022384","","",""
"228933_at","228933_at",0.00704722355723758,0.00125167970670936,-3.79528203582603,-1.74934216258708,-0.935780584615383,"BF111819","NHS","NHS actin remodeling regulator","4810"
"222931_s_at","222931_s_at",0.00705186642599913,0.00125263331923738,-3.79494603948396,-1.75009557454092,-0.81096716923077,"","THNSL1","threonine synthase like 1","79896"
"236024_at","236024_at",0.00705253381892093,0.00125339681972482,-3.79467721099915,-1.75069836859945,-0.447489723076924,"AW136286","GPM6A","glycoprotein M6A","2823"
"243066_at","243066_at",0.00705795712340752,0.00125448975446318,-3.79429267257254,-1.75156060985421,-0.480907384615383,"AW119018","NPL","N-acetylneuraminate pyruvate lyase","80896"
"1560253_at","1560253_at",0.00706352863107692,0.00125573842330256,-3.79385374898203,-1.75254478442998,-0.437656646153846,"AJ277915","LHX9","LIM homeobox 9","56956"
"1567101_at","1567101_at",0.00707206712505739,0.00125738572515195,-3.79327536547761,-1.75384164086258,-0.672491307692308,"AF147347","","",""
"243148_at","243148_at",0.00707692163493513,0.00125850771022358,-3.79288185784095,-1.75472395302388,-0.281131953846154,"AA007423","","",""
"1559956_at","1559956_at",0.0070853829025726,0.00126014199075658,-3.79230930061329,-1.75600770502277,-0.3437318,"","SYT7","synaptotagmin 7","9066"
"202936_s_at","202936_s_at",0.00708802897724089,0.00126087187622579,-3.79205382999407,-1.75658049749141,-1.84438956923077,"NM_000346","SOX9","SRY-box 9","6662"
"207228_at","207228_at",0.00712152554512512,0.00126826326900564,-3.78947500424827,-1.76236223152289,-0.251832061538462,"NM_002732","PRKACG","protein kinase cAMP-activated catalytic subunit gamma","5568"
"208352_x_at","208352_x_at",0.00712316298288871,0.00126868516007993,-3.78932826033022,-1.7626912169998,-0.430571261538463,"","ANK1","ankyrin 1","286"
"231671_at","231671_at",0.00712369715691301,0.0012689105918825,-3.78924986962685,-1.76286696061789,-0.382587199999999,"AV650808","FGA","fibrinogen alpha chain","2243"
"235458_at","235458_at",0.00712877154787528,0.00126994485370471,-3.78889039755824,-1.76367285292918,-1.40658226153846,"AW025572","HAVCR2","hepatitis A virus cellular receptor 2","84868"
"227841_at","227841_at",0.00713643683230726,0.00127205035900913,-3.78815950036099,-1.76531140531416,-0.3523748,"BG260181","CEMP1///AMDHD2","cementum protein 1///amidohydrolase domain containing 2","752014///51005"
"222324_at","222324_at",0.00713643683230726,0.00127209352295686,-3.78814452920168,-1.76534496779897,-0.288092323076921,"AI344415","","",""
"228476_at","228476_at",0.00715857029944664,0.00127682446383546,-3.78650669052017,-1.76901658927023,-0.521194415384612,"AW193515","CCDC191","coiled-coil domain containing 191","57577"
"201283_s_at","201283_s_at",0.00718846860402104,0.00128334050377411,-3.78426072615428,-1.77405115013217,-0.448186199999999,"J03068","TRAK1","trafficking kinesin protein 1","22906"
"215557_at","215557_at",0.00718861287375976,0.00128349773888693,-3.78420667045893,-1.77417231690284,-0.462336646153846,"AU144900","","",""
"229414_at","229414_at",0.00719021133004474,0.00128391464499729,-3.78406337467109,-1.7744935158162,-1.31829532307692,"AI676095","PITPNC1","phosphatidylinositol transfer protein, cytoplasmic 1","26207"
"210264_at","210264_at",0.00719180967071654,0.00128433158893235,-3.78392011223422,-1.77481463843504,-0.488908538461538,"AF089087","GPR35","G protein-coupled receptor 35","2859"
"204852_s_at","204852_s_at",0.00720286053598595,0.00128670029913077,-3.78310709880957,-1.77663697811788,-0.472493723076922,"NM_002832","PTPN7","protein tyrosine phosphatase, non-receptor type 7","5778"
"234650_at","234650_at",0.00720467573349695,0.00128740164417827,-3.78286666191173,-1.77717589907347,-0.930315076923076,"AK024907","","",""
"211422_at","211422_at",0.00720555547156088,0.00128777716917107,-3.78273797710645,-1.77746433445858,-0.387365169230769,"AL136545","TRPM3","transient receptor potential cation channel subfamily M member 3","80036"
"235920_at","235920_at",0.00720555547156088,0.00128784065968163,-3.78271622388944,-1.77751309220964,-0.535855907692306,"AA429262","CLUHP3///ZNF720","clustered mitochondria homolog pseudogene 3///zinc finger protein 720","100132341///124411"
"224411_at","224411_at",0.00721856655682027,0.00129076411104932,-3.78171574181351,-1.77975553843155,-0.405225369230769,"AF349540","PLA2G12B","phospholipase A2 group XIIB","84647"
"238894_at","238894_at",0.00721856655682027,0.00129090573209218,-3.78166733270154,-1.77986403904417,-0.774070030769229,"","","",""
"232592_at","232592_at",0.00721959200002954,0.00129127371135416,-3.78154157421888,-1.7801459040053,-0.727475446153846,"AU146731","","",""
"229223_at","229223_at",0.00722633792260154,0.00129274460394999,-3.78103924668724,-1.78127176869154,-0.789768676923076,"","","",""
"224165_s_at","224165_s_at",0.00722920209420563,0.00129338920686821,-3.78081928642616,-1.78176475875202,-0.314748415384613,"AY014282","IQCH","IQ motif containing H","64799"
"1556232_at","1556232_at",0.00722969165965098,0.00129360902617952,-3.78074430162924,-1.78193281899976,-0.3488544,"AL832634","KIF6","kinesin family member 6","221458"
"219181_at","219181_at",0.00723311903361697,0.00129461916530362,-3.78039988591065,-1.78270473790051,-2.46591555384615,"NM_006033","LIPG","lipase G, endothelial type","9388"
"229918_at","229918_at",0.0072352940887817,0.00129527313289429,-3.78017705269151,-1.7832041562477,-0.336929830769229,"AB046860","CCDC40","coiled-coil domain containing 40","55036"
"1556846_at","1556846_at",0.00726049499511116,0.00130137816098929,-3.77810221236048,-1.78785415017623,-0.371625799999998,"BF511588","","",""
"224729_s_at","224729_s_at",0.0072649951991202,0.00130245053391452,-3.77773875953844,-1.78866866281402,-0.514525646153842,"AI653592","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1","64756"
"234924_s_at","234924_s_at",0.00726724891957952,0.00130298749261341,-3.77755688336973,-1.78907625097642,-0.485670769230769,"","ZNF687","zinc finger protein 687","57592"
"203042_at","203042_at",0.00726800921650674,0.00130334141002385,-3.77743704691364,-1.78934480551667,-0.709952830769232,"NM_002294","LAMP2","lysosomal associated membrane protein 2","3920"
"1553992_s_at","1553992_s_at",0.00727122389745084,0.00130409915936722,-3.77718058188838,-1.78991954219722,-0.747157830769228,"BC034248","NBR2","neighbor of BRCA1 gene 2 (non-protein coding)","10230"
"230158_at","230158_at",0.00728383950366249,0.00130662821859939,-3.77632567899933,-1.79183533858984,-1.35991926153846,"","DPY19L2","dpy-19 like 2","283417"
"234847_at","234847_at",0.00728953137990982,0.00130778259360833,-3.77593601100039,-1.79270854740817,-0.26686803076923,"AL137337","LINC00309","long intergenic non-protein coding RNA 309","150992"
"235273_at","235273_at",0.00729081712872403,0.00130825393564115,-3.77577700442454,-1.79306486264894,-0.722578199999998,"AI674107","DYX1C1","dyslexia susceptibility 1 candidate 1","161582"
"214953_s_at","214953_s_at",0.00730089563537543,0.0013108032543546,-3.77491798294165,-1.79498979646176,-0.732208969230769,"X06989","APP","amyloid beta precursor protein","351"
"221330_at","221330_at",0.00730273986456889,0.00131148793287978,-3.77468755629159,-1.79550613722018,-0.577934076923076,"NM_000739","CHRM2","cholinergic receptor muscarinic 2","1129"
"239001_at","239001_at",0.00730882127255056,0.00131271376125188,-3.77427530627847,-1.79642989819673,-0.874635846153846,"AV705233","MGST1","microsomal glutathione S-transferase 1","4257"
