,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,Regulation
349,LOC124903849,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
350,TMEM51-AS1,44.21187297,-0.612903194,0.389506219,0.004778201,0.037560186,Down
351,TMEM51,1439.591503,-0.430888155,0.109929816,1.13E-05,0.000256875,Down
352,TMEM51-AS2,0.379000349,0.00746361,0.175932381,0.44899667,NA,Not Significant
353,FHAD1,9.096573332,0.013720127,0.170982573,0.748771446,NA,Not Significant
354,FHAD1-AS1,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
355,LOC124903851,0.157648632,0.002437498,0.175762755,0.796841241,NA,Not Significant
356,EFHD2-AS1,2.849789387,0.051241692,0.184358159,0.08927378,NA,Not Significant
357,EFHD2,4446.202215,0.09269281,0.082894468,0.20472734,0.478377848,Not Significant
358,CTRC,0.796663597,0.002912183,0.175288057,0.793124816,NA,Not Significant
359,CELA2A,0.260223051,-0.003426194,0.175801356,0.663984037,NA,Not Significant
360,LOC105376767,0.272139158,0.001880044,0.175679859,0.810386059,NA,Not Significant
361,CELA2B,0.107334613,-0.000322438,0.175776295,1,NA,Not Significant
362,CASP9,178.2388127,-0.063743953,0.116681454,0.47201522,0.740338569,Not Significant
363,DNAJC16,896.2845578,-0.157648827,0.105051829,0.06878061,0.247317949,Not Significant
364,SCARNA21B,0.325085955,-0.000468508,0.175772112,1,NA,Not Significant
365,AGMAT,110.2990246,-0.097073277,0.146519775,0.300018511,0.595251295,Not Significant
366,DDI2,1066.751494,-0.062895606,0.116309044,0.477628052,0.744737328,Not Significant
367,RSC1A1,0.202821783,-0.000605468,0.175769161,1,NA,Not Significant
368,PLEKHM2,3945.394701,0.294923424,0.090853719,0.000289639,0.004070875,Up
369,SLC25A34,30.83976117,0.061332092,0.174142199,0.360385692,0.651437437,Not Significant
370,SLC25A34-AS1,16.16609398,-0.013665114,0.165925212,0.805907137,NA,Not Significant
371,TMEM82,0.104206406,-0.000471377,0.175773943,1,NA,Not Significant
372,FBLIM1,7773.274287,0.165316273,0.109510933,0.057375521,0.220753612,Not Significant
373,UQCRHL,254.1093972,-0.036318523,0.118235195,0.679859958,0.8646667,Not Significant
374,SPEN-AS1,75.76391049,0.070437213,0.15311994,0.423205614,0.706431699,Not Significant
375,SPEN,3129.245962,-0.033620694,0.139350324,0.703633891,0.876735313,Not Significant
376,LOC124904815,0,NA,NA,NA,NA,Not Significant
377,ZBTB17,1011.199223,0.095375673,0.110343085,0.293895037,0.588865225,Not Significant
378,LOC124903855,16.74140442,0.134953283,0.227109731,0.084825324,NA,Not Significant
379,SRARP,0.157317671,-0.001559558,0.175779375,0.876842441,NA,Not Significant
380,HSPB7,0.162164023,0.001458997,0.17576764,0.817481768,NA,Not Significant
381,CLCNKA,2.201744362,0.031504297,0.179417241,0.042970518,NA,Not Significant
382,CLCNKB,16.06956266,0.035249955,0.170978561,0.514325786,NA,Not Significant
383,FAM131C,58.4464328,-0.001319043,0.143456644,0.985427622,0.994099446,Not Significant
384,EPHA2,12427.03556,0.031679702,0.09254978,0.751049964,0.898148046,Not Significant
385,EPHA2-AS1,66.42601672,0.032417883,0.149041612,0.693833046,0.87163158,Not Significant
386,ARHGEF19,125.1385127,-0.021578162,0.135785491,0.801408867,0.922103858,Not Significant
387,ANO7L1,24.29369331,0.009992372,0.168625555,0.852329314,0.940674402,Not Significant
388,CPLANE2,103.8498029,0.086205512,0.139855782,0.358910553,0.649811649,Not Significant
389,FBXO42,958.22791,0.019244193,0.084311909,0.798103688,0.920133487,Not Significant
390,SZRD1,6755.754215,0.022726959,0.086315629,0.768659343,0.90633992,Not Significant
391,SPATA21,2.434228572,0.013518103,0.175208304,0.509179046,NA,Not Significant
392,NECAP2,2557.808431,0.10704761,0.08007538,0.129887983,0.365773513,Not Significant
393,LINC01772,5.236821713,0.008092073,0.173195329,0.7932144,NA,Not Significant
394,CROCCP3,78.72894787,-0.102796602,0.1632421,0.267590956,0.558590657,Not Significant
395,RNU1-1,0.400982389,-0.00237688,0.175763661,0.859145548,NA,Not Significant
396,TRN-GTT5-1,0,NA,NA,NA,NA,Not Significant
397,LINC01783,0.378457283,-0.004284297,0.175812871,0.676263349,NA,Not Significant
398,TRE-TTC4-1,0,NA,NA,NA,NA,Not Significant
399,LOC124903856,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
400,TRG-CCC1-1,0,NA,NA,NA,NA,Not Significant
401,LOC124905696,0.269481857,0.002523771,0.175743693,0.992452088,NA,Not Significant
402,NBPF1,212.8915377,-0.185375788,0.210928313,0.087749967,0.287159927,Not Significant
403,LOC124900386,43.25962164,0.021824317,0.157903026,0.762972938,0.903621539,Not Significant
404,LOC128966643,0.280475763,-0.001348956,0.175740463,0.827536665,NA,Not Significant
405,LOC124905693,0,NA,NA,NA,NA,Not Significant
406,TRNAG-CCC,0,NA,NA,NA,NA,Not Significant
407,LOC124905694,0.108361985,-0.000369648,0.175773147,1,NA,Not Significant
408,LOC124905564,78.20206977,-0.004179256,0.140663975,0.955477734,0.982531428,Not Significant
409,LOC124900584,115.0238445,-0.132166387,0.153878805,0.181126671,0.446190217,Not Significant
410,LOC124905569,13.32694741,-0.041177231,0.175425211,0.384942995,NA,Not Significant
411,MST1P2,12.39705365,0.054202018,0.180670958,0.263202269,NA,Not Significant
412,LOC124905695,0,NA,NA,NA,NA,Not Significant
413,LOC124905573,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
414,TRNAN-GUU,0,NA,NA,NA,NA,Not Significant
415,TRNAE-UUC,0,NA,NA,NA,NA,Not Significant
416,LOC124905556,0,NA,NA,NA,NA,Not Significant
417,LOC124905697,0,NA,NA,NA,NA,Not Significant
418,LOC128966628,1.20553545,0.016658606,0.176167339,0.276679451,NA,Not Significant
419,LOC124905698,0.478516055,-0.006779364,0.175868276,0.585232156,NA,Not Significant
420,RNU1-3,0.107334613,-0.000322438,0.175776295,1,NA,Not Significant
421,LOC124903857,0,NA,NA,NA,NA,Not Significant
422,TRG-CCC4-1,0,NA,NA,NA,NA,Not Significant
423,ESPNP,1.284160784,0.000864823,0.17537409,0.941789976,NA,Not Significant
424,LOC440570,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
425,TRNAE-UUC_1,0,NA,NA,NA,NA,Not Significant
426,TRNAN-GUU_1,0,NA,NA,NA,NA,Not Significant
427,RNU1-4,0,NA,NA,NA,NA,Not Significant
428,LOC102724562,0.786272542,0.003447709,0.175257108,0.843458346,NA,Not Significant
429,LOC124905701,0,NA,NA,NA,NA,Not Significant
430,TRNAE-UUC_2,0,NA,NA,NA,NA,Not Significant
431,TRNAH-GUG,0,NA,NA,NA,NA,Not Significant
432,LOC124905700,0.261574098,-0.000711401,0.175730009,0.905092661,NA,Not Significant
433,LOC124905809,0,NA,NA,NA,NA,Not Significant
434,MST1L,9.439549248,0.055452671,0.183098166,0.184641465,NA,Not Significant
435,LOC124905560,13.38140081,-0.026945604,0.171227719,0.576625565,NA,Not Significant
436,CROCCP2,86.86414436,-0.127179985,0.179077775,0.180229634,0.444912852,Not Significant
437,LOC128966598,522.1090985,-0.168215068,0.169372867,0.111034043,0.332682227,Not Significant
438,MIR3675,0,NA,NA,NA,NA,Not Significant
439,TRG-CCC1-2,0.204543661,-0.000436688,0.175772545,1,NA,Not Significant
440,LOC112267871,0.24992113,-0.000419654,0.175773337,1,NA,Not Significant
441,TRE-TTC3-1,0,NA,NA,NA,NA,Not Significant
442,LOC105376805,36.36091874,0.005102026,0.155315912,0.94556084,0.979716742,Not Significant
443,TRN-GTT4-1,0,NA,NA,NA,NA,Not Significant
444,RNU1-2,0.338799229,-0.001536161,0.175720866,0.8942452,NA,Not Significant
445,CROCC,568.4459355,-0.030913006,0.117571217,0.710105306,0.878638872,Not Significant
446,MFAP2,1165.194644,-0.0315828,0.09868599,0.694649534,0.871956703,Not Significant
447,LOC105376806,1.466305812,-0.005251152,0.175414254,0.77433267,NA,Not Significant
448,ATP13A2,2616.349744,-0.00214562,0.099467576,0.977630916,0.991140741,Not Significant
449,SDHB,2386.801915,0.109037142,0.076842163,0.117297097,0.342965825,Not Significant
450,PADI2,17.43260764,-0.084996408,0.190731004,0.181267839,NA,Not Significant
451,LOC124903861,0.102271831,-0.000395892,0.175773299,1,NA,Not Significant
452,LOC105376808,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
453,LINC02783,48.28345539,-0.096498182,0.185523747,0.222888639,0.502657999,Not Significant
454,PADI1,140.1099009,-0.411499809,0.227534236,0.006356474,0.046652139,Down
455,PADI3,17.18673576,-0.016531322,0.165778571,0.771049741,NA,Not Significant
456,MIR3972,0,NA,NA,NA,NA,Not Significant
457,PADI4,8.934073217,-0.017599632,0.174363005,0.556219556,NA,Not Significant
458,PADI6,0.484739034,-0.002084733,0.175599461,0.938342648,NA,Not Significant
459,RCC2,8077.121699,-0.00018626,0.073981547,0.953286054,0.981825464,Not Significant
460,RCC2-AS1,1.609869953,-0.003501056,0.175182768,0.878729563,NA,Not Significant
461,LOC124904837,0,NA,NA,NA,NA,Not Significant
462,ARHGEF10L,551.6560173,-0.007013437,0.092931817,0.932150851,0.973645242,Not Significant
463,LINC02810,0.107334613,-0.000322438,0.175776295,1,NA,Not Significant
464,ACTL8,6.340109364,0.013684092,0.172608611,0.709013232,NA,Not Significant
465,LOC105376809,0,NA,NA,NA,NA,Not Significant
466,LOC105376812,0,NA,NA,NA,NA,Not Significant
467,LINC01654,0,NA,NA,NA,NA,Not Significant
468,IGSF21,0.479927571,-0.000486402,0.175713873,0.964089467,NA,Not Significant
469,IGSF21-AS1,0,NA,NA,NA,NA,Not Significant
470,KLHDC7A,90.43595078,0.172785288,0.212336612,0.099501161,0.310154984,Not Significant
471,PAX7,0.285131923,-0.000301115,0.17572647,0.824070265,NA,Not Significant
472,TAS1R2,0,NA,NA,NA,NA,Not Significant
473,ALDH4A1,1216.327366,0.115395449,0.12617865,0.221917581,0.50113297,Not Significant
474,MIR4695,0,NA,NA,NA,NA,Not Significant
475,MIR1290,0.409194967,0.004606461,0.175813364,0.640864839,NA,Not Significant
476,IFFO2,3394.743089,0.568715904,0.141695182,5.32E-06,0.000133948,Up
477,LOC105376815,0.265814388,9.88E-05,0.175715373,0.964748995,NA,Not Significant
478,UBR4,7830.497814,0.009480755,0.164587505,0.876155412,0.951356946,Not Significant
479,EMC1-AS1,16.0015611,-0.041203513,0.170673314,0.48530991,NA,Not Significant
480,EMC1,4938.24647,0.032415857,0.098752748,0.683523136,0.866249014,Not Significant
481,MRTO4,3704.841847,-0.197462364,0.070336565,0.002551465,0.023414096,Down
482,AKR7L,5.768440363,-0.023409924,0.174425558,0.503021899,NA,Not Significant
483,AKR7A3,10.51468137,0.017160641,0.170155364,0.715035575,NA,Not Significant
484,LOC124903867,0,NA,NA,NA,NA,Not Significant
485,LOC100506730,64.47707238,-0.003733606,0.149459666,0.960818612,0.984419244,Not Significant
486,AKR7A2,1520.63053,-0.093464406,0.092881588,0.244134311,0.528055978,Not Significant
487,SLC66A1,1324.129255,0.051617176,0.110174074,0.550528724,0.793614723,Not Significant
488,CAPZB,9512.244819,-0.013480171,0.086019023,0.844701657,0.937593453,Not Significant
489,LOC124905703,27.27930457,0.003964973,0.164733174,0.950731431,0.980771769,Not Significant
490,LOC124903868,0,NA,NA,NA,NA,Not Significant
491,LOC124903869,0,NA,NA,NA,NA,Not Significant
492,LOC105376819,1.360593784,0.009652376,0.175523772,0.493876894,NA,Not Significant
493,LOC105376818,0,NA,NA,NA,NA,Not Significant
494,LOC105376817,0,NA,NA,NA,NA,Not Significant
495,LOC124904816,0,NA,NA,NA,NA,Not Significant
496,MICOS10-DT,0.086741017,-0.002742727,0.175768005,0.857939698,NA,Not Significant
497,MICOS10-NBL1,0,NA,NA,NA,NA,Not Significant
498,MICOS10,1155.196965,-0.122589603,0.094112701,0.128305793,0.362552859,Not Significant
499,RPS14P3,18.97290522,-0.03557699,0.171341393,0.500905186,NA,Not Significant
500,NBL1,27.08603305,-0.045612346,0.167404746,0.494942093,0.756789721,Not Significant
501,HTR6,1.697083521,0.00878429,0.17473994,0.681319306,NA,Not Significant
502,TMCO4,514.0629233,-0.145801705,0.115233873,0.108463315,0.328050763,Not Significant
503,RNF186,0,NA,NA,NA,NA,Not Significant
504,RNF186-AS1,0.204543661,-0.000436688,0.175772545,1,NA,Not Significant
505,LOC105376823,0,NA,NA,NA,NA,Not Significant
506,OTUD3,716.4927958,0.026066057,0.130143971,0.770948069,0.90758649,Not Significant
507,PLA2G2E,0,NA,NA,NA,NA,Not Significant
508,PLA2G2A,0.104206406,-0.000471377,0.175773943,1,NA,Not Significant
509,PLA2G5,0.948623433,0.012018395,0.175975924,0.39611517,NA,Not Significant
510,PLA2G2D,0.151617301,-0.000340356,0.175776128,1,NA,Not Significant
511,PLA2G2F,0.443977548,0.002597827,0.175738941,0.725950945,NA,Not Significant
512,LOC117779438,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
513,PLA2G2C,0.301649859,-0.000467304,0.175772198,1,NA,Not Significant
514,UBXN10,6.272049179,-0.052563598,0.18258132,0.188596735,NA,Not Significant
515,LOC105376825,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
516,LOC105376826,0.115915233,0.002484222,0.175785187,0.710607006,NA,Not Significant
517,LINC01757,0,NA,NA,NA,NA,Not Significant
518,LOC105376828,0,NA,NA,NA,NA,Not Significant
519,VWA5B1,0.195237734,-0.002011663,0.175726242,0.995164649,NA,Not Significant
520,LINC01141,0.104206406,-0.000471377,0.175773943,1,NA,Not Significant
521,CAMK2N1,1004.369485,-0.068189562,0.095361754,0.399765459,0.687387268,Not Significant
522,MUL1,1458.970743,0.074115099,0.080747403,0.298711132,0.594035737,Not Significant
523,FAM43B,26.50834062,0.004022696,0.169571359,0.930782061,0.973280741,Not Significant
524,CDA,27.76185238,0.183714629,0.268706121,0.05813182,0.222566801,Not Significant
525,PINK1,2126.455668,0.337631938,0.173809014,0.007578599,0.05307285,Not Significant
526,MIR6084,0,NA,NA,NA,NA,Not Significant
527,PINK1-AS,377.1937457,0.083413812,0.132772678,0.364059508,0.655020702,Not Significant
528,DDOST,8170.706287,0.042708738,0.08094626,0.635436493,0.840599728,Not Significant
529,KIF17,158.7053712,0.159677312,0.161772267,0.12475496,0.356574329,Not Significant
530,SH2D5,2084.54724,-0.17787199,0.129939847,0.071462527,0.252744292,Not Significant
531,HP1BP3,4672.38299,-0.045551342,0.085089731,0.521568047,0.775196511,Not Significant
532,EIF4G3,4745.335657,0.033061598,0.083176706,0.65338261,0.850862767,Not Significant
533,LOC105376830,0,NA,NA,NA,NA,Not Significant
534,LOC105376829,0,NA,NA,NA,NA,Not Significant
535,MIR1256,0.204543661,-0.000436688,0.175772545,1,NA,Not Significant
536,ECE1,6014.717862,0.624123574,0.095199489,4.79E-12,4.61E-10,Up
537,LOC124903872,0,NA,NA,NA,NA,Not Significant
538,ECE1-AS1,2.349530921,0.036760903,0.180042008,0.097195005,NA,Not Significant
539,LOC105376832,0,NA,NA,NA,NA,Not Significant
540,NBPF3,276.0267576,-0.185600197,0.131081516,0.061512911,0.230630034,Not Significant
541,ALPL,6.016603083,-0.027420495,0.174532398,0.467707846,NA,Not Significant
542,LINC02596,0,NA,NA,NA,NA,Not Significant
543,RAP1GAP,77.36961348,0.062145538,0.155621314,0.466880787,0.736063876,Not Significant
544,USP48,1911.293699,-0.021376594,0.094247444,0.786552452,0.914769939,Not Significant
545,LDLRAD2,11.65886502,0.007404681,0.170915556,0.853865101,NA,Not Significant
546,HSPG2,12870.15172,0.006209499,0.161270413,0.9279529,0.972731057,Not Significant
547,CELA3B,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
548,CELA3A,0,NA,NA,NA,NA,Not Significant
549,LINC01635,1.626456905,0.030451719,0.178634874,0.123406974,NA,Not Significant
550,LINC00339,115.5377583,0.190040172,0.164684423,0.079412594,0.270045812,Not Significant
551,CDC42,10056.98587,0.039801717,0.069494003,0.54715268,0.791420285,Not Significant
552,WNT4,2.840586836,0.005735256,0.174031498,0.817840116,NA,Not Significant
553,LOC105376845,8.926943332,-0.004219166,0.169758161,0.923335785,NA,Not Significant
554,LOC105376850,0.956870402,-0.010718377,0.175906763,0.366451525,NA,Not Significant
555,LOC107985377,0,NA,NA,NA,NA,Not Significant
556,MIR4418,0,NA,NA,NA,NA,Not Significant
557,LOC105376856,0.274328209,0.004385937,0.175757772,0.780489049,NA,Not Significant
558,ZBTB40,1555.345517,-0.006896035,0.089704701,0.996458446,0.998589908,Not Significant
559,EPHA8,0.20904667,0.001773839,0.175755303,0.804165583,NA,Not Significant
560,MIR6127,0,NA,NA,NA,NA,Not Significant
561,C1QA,0,NA,NA,NA,NA,Not Significant
562,C1QC,0,NA,NA,NA,NA,Not Significant
563,C1QB,0,NA,NA,NA,NA,Not Significant
564,EPHB2,8430.086749,0.069395696,0.100048025,0.403248118,0.690503448,Not Significant
565,MIR4684,0.173482034,-0.00319986,0.175788693,0.745313586,NA,Not Significant
566,MIR4253,1.305585104,-0.000133615,0.175344447,0.98450138,NA,Not Significant
567,LOC124903874,0,NA,NA,NA,NA,Not Significant
568,LACTBL1,0.161242132,-0.004106654,0.175807371,0.689979321,NA,Not Significant
569,TEX46,0.317515592,0.000957601,0.175728644,0.898143119,NA,Not Significant
570,KDM1A,4608.674648,-0.032422301,0.06601095,0.592359259,0.817287408,Not Significant
571,MIR3115,0,NA,NA,NA,NA,Not Significant
572,LUZP1,3446.994552,0.079466583,0.159170609,0.364600924,0.655637921,Not Significant
573,HTR1D,197.1335101,0.058061099,0.14357532,0.512927059,0.77004515,Not Significant
574,LINC01355,36.10529008,-0.092623544,0.191184137,0.190390495,0.458758512,Not Significant
575,HNRNPR,6654.300305,-0.190283147,0.074385522,0.00475381,0.037424079,Down
576,ZNF436,469.3816697,0.287208694,0.122974076,0.004478218,0.035791052,Up
577,ZNF436-AS1,48.19786252,0.054318804,0.165245353,0.460031089,0.73107299,Not Significant
578,TCEA3,54.44087914,0.054905374,0.161684326,0.478174073,0.745257995,Not Significant
579,LOC124903875,0.107940675,0.000470717,0.175715182,0.967365362,NA,Not Significant
580,ASAP3,470.736733,0.109716693,0.108638829,0.207972876,0.482352933,Not Significant
581,E2F2,182.0583302,-0.679830035,0.295707024,0.00109965,0.012169754,Down
582,LOC101928163,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
583,LOC124903876,0,NA,NA,NA,NA,Not Significant
584,LOC105376859,7.324170475,0.041855941,0.176414401,0.360754599,NA,Not Significant
585,ID3,4913.9943,0.231764186,0.119162141,0.016643572,0.093420686,Not Significant
586,MDS2,0.389014538,0.004109225,0.175794954,0.693851495,NA,Not Significant
587,RPL11,13551.82417,0.088876131,0.067777771,0.152828503,0.405743221,Not Significant
588,ELOA,3083.9283,0.418219927,0.115150939,3.93E-05,0.00077295,Up
589,ELOA-AS1,32.92009354,-0.036322649,0.164590278,0.584912002,0.813685851,Not Significant
590,PITHD1,1240.173947,0.265026237,0.091822094,0.001103419,0.012192637,Up
591,LOC105376860,1.277991928,-0.007390234,0.175331592,0.746147062,NA,Not Significant
592,LYPLA2,2347.338606,-0.041619612,0.089047286,0.613942483,0.828672006,Not Significant
593,GALE,1817.31552,-0.41170999,0.090523561,7.07E-07,2.30E-05,Down
594,HMGCL,633.7313874,0.053109238,0.090235583,0.48958855,0.753613463,Not Significant
595,FUCA1,543.2544947,-0.316975537,0.111508858,0.000918404,0.010511538,Down
596,CNR2,0.861656021,0.000399886,0.175512768,0.980500715,NA,Not Significant
597,MIR378F,0,NA,NA,NA,NA,Not Significant
598,LOC124903877,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
599,PNRC2,3249.961625,-0.022198046,0.073741069,0.739393645,0.892875478,Not Significant
600,SRSF10,3723.16025,-0.157368804,0.07712389,0.022603544,0.116755902,Not Significant
601,LOC105378615,0,NA,NA,NA,NA,Not Significant
602,LOC105376863,0.161607981,0.000325151,0.175721314,0.967708393,NA,Not Significant
603,LOC107984931,0.153633423,-0.00174316,0.175784569,0.790934547,NA,Not Significant
604,MYOM3,60.55180845,0.796973576,0.359292046,0.00103466,0.011578141,Up
605,MYOM3-AS1,0,NA,NA,NA,NA,Not Significant
606,LOC124903878,0,NA,NA,NA,NA,Not Significant
607,LOC105376864,0,NA,NA,NA,NA,Not Significant
608,IL22RA1,55.00051813,-0.585082172,0.779425348,0.008747236,0.058908677,Not Significant
609,LOC124903879,1.579147474,-0.012663053,0.175516675,0.482474821,NA,Not Significant
610,IFNLR1,160.8140124,-0.497357459,0.16952685,0.000299451,0.00417538,Down
